id,partnerid,sessionid,ageyo,sex,ethnicity,rfattrac,rkindunder,sim_manuallandmarks,avg_manuallandmarks,LD1_manuallandmarks,year,ethnicityhighgroup,partnerclass_hg,ethnicmatch_hg,partnermasc_LDA_manuallandmarks,sim_NN,sim_autolandmarks,LD1_autolandmarks,gsd_autolandmarked,pitch_angle,roll_angle,yaw_angle,avg_NN,LD_NN,gsd_NN,gsd_manuallandmarks,avg_autolandmark
14000232,14001233,1423,20.33333,1,Caucasian,5,5,-0.071538028,-0.060906345,0.518900172,2014,Caucasian,Caucasian,1,-0.068857054,-753.0839138,-0.072960106,2.415641623,3.64286635,-7.486906,0.2599572,3.4268816,-552.5928496,2.406907566,0.552241499,3.823964134,-0.062205081
14000232,14001234,1423,20.33333,1,Caucasian,5,7,-0.085579826,-0.060906345,0.518900172,2014,Caucasian,Caucasian,1,-0.155142852,-802.2395713,-0.077931813,2.415641623,3.64286635,-7.486906,0.2599572,3.4268816,-552.5928496,2.406907566,0.552241499,3.823964134,-0.062205081
14000233,14001231,1423,17.66667,1,Caucasian,5,5,-0.101775113,-0.072259692,3.253104214,2014,Caucasian,Middle Eastern,-1,-1.905507845,-960.4346519,-0.104885911,3.223747141,3.599899801,-7.0193725,-9.480504,6.5029125,-591.168724,3.881531181,1.652652541,3.572125365,-0.051490874
14000233,14001232,1423,17.66667,1,Caucasian,6,6,-0.116490257,-0.072259692,3.253104214,2014,Caucasian,Caucasian,1,-2.383347368,-947.3488,-0.126539895,3.223747141,3.599899801,-7.0193725,-9.480504,6.5029125,-591.168724,3.881531181,1.652652541,3.572125365,-0.051490874
14000233,14001233,1423,17.66667,1,Caucasian,4,5,-0.079383924,-0.072259692,3.253104214,2014,Caucasian,Caucasian,1,-0.068857054,-800.6183354,-0.073675602,3.223747141,3.599899801,-7.0193725,-9.480504,6.5029125,-591.168724,3.881531181,1.652652541,3.572125365,-0.051490874
14000233,14001234,1423,17.66667,1,Caucasian,6,6,-0.070489869,-0.072259692,3.253104214,2014,Caucasian,Caucasian,1,-0.155142852,-917.5935533,-0.065683459,3.223747141,3.599899801,-7.0193725,-9.480504,6.5029125,-591.168724,3.881531181,1.652652541,3.572125365,-0.051490874
14000241,14001241,1424,23.25,1,Asian,1,5,-0.086839528,-0.026367122,1.062143079,2014,Asian,Caucasian,-1,-2.715509216,-811.0173261,-0.05388879,0.931851385,-1.303294051,9.668404,-4.4043956,9.580313,-514.2150918,2.632749515,0.144792351,-1.870425462,-0.081784884
14000241,14001242,1424,23.25,1,Asian,4,5,-0.120748622,-0.026367122,1.062143079,2014,Asian,Caucasian,-1,-0.469537445,-810.4470561,-0.105596448,0.931851385,-1.303294051,9.668404,-4.4043956,9.580313,-514.2150918,2.632749515,0.144792351,-1.870425462,-0.081784884
14000241,14001243,1424,23.25,1,Asian,4,5,-0.071029594,-0.026367122,1.062143079,2014,Asian,Caucasian,-1,-1.519957909,-677.7780721,-0.04848042,0.931851385,-1.303294051,9.668404,-4.4043956,9.580313,-514.2150918,2.632749515,0.144792351,-1.870425462,-0.081784884
14000242,14001241,1424,19.83333,1,Caucasian,2,4,-0.085114622,-0.049858945,2.09563368,2014,Caucasian,Caucasian,1,-2.715509216,-966.4706919,-0.080532854,1.678998279,0.157457772,9.733936,-2.828018,1.0985386,-692.9322896,4.829760941,1.445268526,-0.040200102,-0.077481924
14000242,14001242,1424,19.83333,1,Caucasian,5,4,-0.085390137,-0.049858945,2.09563368,2014,Caucasian,Caucasian,1,-0.469537445,-1109.02873,-0.093007526,1.678998279,0.157457772,9.733936,-2.828018,1.0985386,-692.9322896,4.829760941,1.445268526,-0.040200102,-0.077481924
14000242,14001243,1424,19.83333,1,Caucasian,3,4,-0.074971156,-0.049858945,2.09563368,2014,Caucasian,Caucasian,1,-1.519957909,-1015.849581,-0.064040399,1.678998279,0.157457772,9.733936,-2.828018,1.0985386,-692.9322896,4.829760941,1.445268526,-0.040200102,-0.077481924
14000243,14001241,1424,18.08333,1,Caucasian,5,5,-0.087487297,-0.064477023,1.617781642,2014,Caucasian,Caucasian,1,-2.715509216,-911.7265477,-0.100366459,1.659581626,1.53640073,2.3374836,-0.5134076,-1.2504147,-503.5305499,3.705493601,1.830852122,0.800648397,-0.065448114
14000243,14001242,1424,18.08333,1,Caucasian,4,5,-0.057511437,-0.064477023,1.617781642,2014,Caucasian,Caucasian,1,-0.469537445,-786.2969178,-0.065932368,1.659581626,1.53640073,2.3374836,-0.5134076,-1.2504147,-503.5305499,3.705493601,1.830852122,0.800648397,-0.065448114
14000243,14001243,1424,18.08333,1,Caucasian,5,3,-0.10660536,-0.064477023,1.617781642,2014,Caucasian,Caucasian,1,-1.519957909,-909.0897964,-0.111487402,1.659581626,1.53640073,2.3374836,-0.5134076,-1.2504147,-503.5305499,3.705493601,1.830852122,0.800648397,-0.065448114
14000251,14001251,1425,25.91667,1,Caucasian,5,5,-0.101581403,-0.070768936,1.882587552,2014,Caucasian,Caucasian,1,-3.921601108,-727.9253958,-0.11261254,1.972914055,1.562143209,6.1998343,-4.000512,3.9212334,-480.7196907,3.660254967,0.392769122,1.262648186,-0.059563802
14000251,14001252,1425,25.91667,1,Caucasian,4,5,-0.072416174,-0.070768936,1.882587552,2014,Caucasian,Caucasian,1,-1.604406837,-737.2765426,-0.069476823,1.972914055,1.562143209,6.1998343,-4.000512,3.9212334,-480.7196907,3.660254967,0.392769122,1.262648186,-0.059563802
14000251,14001253,1425,25.91667,1,Caucasian,6,5,-0.085102215,-0.070768936,1.882587552,2014,Caucasian,Caucasian,1,-0.737855657,-730.3435725,-0.079010862,1.972914055,1.562143209,6.1998343,-4.000512,3.9212334,-480.7196907,3.660254967,0.392769122,1.262648186,-0.059563802
14000252,14001251,1425,31.25,1,Caucasian,5,5,-0.111832589,-0.087706675,0.655362916,2014,Caucasian,Caucasian,1,-3.921601108,-916.928752,-0.118363891,2.057282441,1.424556813,4.1841693,-1.9429128,6.2441807,-634.3819715,4.460616338,0.831542747,1.369651136,-0.029087246
14000252,14001252,1425,31.25,1,Caucasian,6,4,-0.064966269,-0.087706675,0.655362916,2014,Caucasian,Caucasian,1,-1.604406837,-839.9649248,-0.068447932,2.057282441,1.424556813,4.1841693,-1.9429128,6.2441807,-634.3819715,4.460616338,0.831542747,1.369651136,-0.029087246
14000252,14001253,1425,31.25,1,Caucasian,5,5,-0.068619553,-0.087706675,0.655362916,2014,Caucasian,Caucasian,1,-0.737855657,-834.3119685,-0.064236458,2.057282441,1.424556813,4.1841693,-1.9429128,6.2441807,-634.3819715,4.460616338,0.831542747,1.369651136,-0.029087246
14000253,14001251,1425,18.41667,1,Caucasian,5,5,-0.12050185,-0.08214339,2.180802737,2014,Caucasian,Caucasian,1,-3.921601108,-773.3978588,-0.123842487,1.934316525,2.069738164,5.9094644,-2.2802455,-2.6419811,-507.4356983,3.174368795,1.118162922,2.455236855,-0.047403583
14000253,14001252,1425,18.41667,1,Caucasian,5,4,-0.086951365,-0.08214339,2.180802737,2014,Caucasian,Caucasian,1,-1.604406837,-765.0175324,-0.076307419,1.934316525,2.069738164,5.9094644,-2.2802455,-2.6419811,-507.4356983,3.174368795,1.118162922,2.455236855,-0.047403583
14000253,14001253,1425,18.41667,1,Caucasian,4,4,-0.075492757,-0.08214339,2.180802737,2014,Caucasian,Caucasian,1,-0.737855657,-848.666455,-0.071398246,1.934316525,2.069738164,5.9094644,-2.2802455,-2.6419811,-507.4356983,3.174368795,1.118162922,2.455236855,-0.047403583
14001011,14000011,1401,18.08333,-1,Asian,2,5,-0.067196636,-0.071950385,-1.238328053,2014,Asian,Caucasian,-1,-1.46146547,-865.4854949,-0.078729648,1.001565873,0.335393734,4.3025784,3.1736186,-1.7445848,-578.8841231,0.795979493,0.173739958,-0.113965125,-0.050466446
14001011,14000012,1401,18.08333,-1,Asian,2,5,-0.058833622,-0.071950385,-1.238328053,2014,Asian,Caucasian,-1,1.053908086,-768.601962,-0.057665935,1.001565873,0.335393734,4.3025784,3.1736186,-1.7445848,-578.8841231,0.795979493,0.173739958,-0.113965125,-0.050466446
14001011,14000013,1401,18.08333,-1,Asian,4,6,-0.074289037,-0.071950385,-1.238328053,2014,Asian,Caucasian,-1,0.476487943,-945.4776156,-0.070630333,1.001565873,0.335393734,4.3025784,3.1736186,-1.7445848,-578.8841231,0.795979493,0.173739958,-0.113965125,-0.050466446
14001011,14000014,1401,18.08333,-1,Asian,3,6,-0.061965822,-0.071950385,-1.238328053,2014,Asian,Caucasian,-1,0.007559735,-805.7404855,-0.057081333,1.001565873,0.335393734,4.3025784,3.1736186,-1.7445848,-578.8841231,0.795979493,0.173739958,-0.113965125,-0.050466446
14001012,14000011,1401,18.08333,-1,Caucasian (Greek),2,5,-0.067411296,-0.069727462,-1.407619965,2014,Caucasian,Caucasian,1,-1.46146547,-703.1211737,-0.085882006,-0.310150945,-0.229430264,5.5525513,-1.9821144,1.1251644,-527.4915333,-3.274501297,-1.086519613,-0.279321893,-0.052960529
14001012,14000012,1401,18.08333,-1,Caucasian (Greek),3,5,-0.082852539,-0.069727462,-1.407619965,2014,Caucasian,Caucasian,1,1.053908086,-756.159447,-0.084644362,-0.310150945,-0.229430264,5.5525513,-1.9821144,1.1251644,-527.4915333,-3.274501297,-1.086519613,-0.279321893,-0.052960529
14001012,14000013,1401,18.08333,-1,Caucasian (Greek),5,6,-0.057370929,-0.069727462,-1.407619965,2014,Caucasian,Caucasian,1,0.476487943,-776.2338486,-0.077165214,-0.310150945,-0.229430264,5.5525513,-1.9821144,1.1251644,-527.4915333,-3.274501297,-1.086519613,-0.279321893,-0.052960529
14001012,14000014,1401,18.08333,-1,Caucasian (Greek),3,6,-0.075390692,-0.069727462,-1.407619965,2014,Caucasian,Caucasian,1,0.007559735,-755.3058619,-0.068101511,-0.310150945,-0.229430264,5.5525513,-1.9821144,1.1251644,-527.4915333,-3.274501297,-1.086519613,-0.279321893,-0.052960529
14001013,14000011,1401,18.25,-1,Asian,4,4,-0.062640513,-0.071868954,-0.417350798,2014,Asian,Caucasian,-1,-1.46146547,-808.9869334,-0.053338508,1.108833446,-0.000254156,4.5321198,-3.8233106,10.983431,-626.3618722,-1.375430696,-0.168449605,-0.939839328,-0.046580636
14001013,14000012,1401,18.25,-1,Asian,3,5,-0.091937429,-0.071868954,-0.417350798,2014,Asian,Caucasian,-1,1.053908086,-872.7199554,-0.060538982,1.108833446,-0.000254156,4.5321198,-3.8233106,10.983431,-626.3618722,-1.375430696,-0.168449605,-0.939839328,-0.046580636
14001013,14000013,1401,18.25,-1,Asian,6,5,-0.093508116,-0.071868954,-0.417350798,2014,Asian,Caucasian,-1,0.476487943,-996.8651639,-0.085190086,1.108833446,-0.000254156,4.5321198,-3.8233106,10.983431,-626.3618722,-1.375430696,-0.168449605,-0.939839328,-0.046580636
14001013,14000014,1401,18.25,-1,Asian,4,5,-0.060704049,-0.071868954,-0.417350798,2014,Asian,Caucasian,-1,0.007559735,-949.300638,-0.065001592,1.108833446,-0.000254156,4.5321198,-3.8233106,10.983431,-626.3618722,-1.375430696,-0.168449605,-0.939839328,-0.046580636
14001021,14000022,1402,18.33333,-1,Caucasian,5,5,-0.121226335,-0.060721137,-1.081418756,2014,Caucasian,Caucasian,1,2.596892753,-904.9963312,-0.105055388,-0.404077906,-0.203656127,7.2607093,-0.13971455,-1.0242226,-546.3995529,-1.820859872,-1.188515586,-1.711564769,-0.050803891
14001021,14000023,1402,18.33333,-1,Caucasian,2,4,-0.099620959,-0.060721137,-1.081418756,2014,Caucasian,Asian,-1,1.051528707,-938.5592897,-0.069712299,-0.404077906,-0.203656127,7.2607093,-0.13971455,-1.0242226,-546.3995529,-1.820859872,-1.188515586,-1.711564769,-0.050803891
14001021,14000024,1402,18.33333,-1,Caucasian,3,5,-0.110560481,-0.060721137,-1.081418756,2014,Caucasian,Caucasian,1,2.629244079,-789.0366967,-0.074774441,-0.404077906,-0.203656127,7.2607093,-0.13971455,-1.0242226,-546.3995529,-1.820859872,-1.188515586,-1.711564769,-0.050803891
14001022,14000022,1402,18,-1,Caucasian,6,5,-0.073808064,-0.070761239,-1.215380349,2014,Caucasian,Caucasian,1,2.596892753,-929.4863242,-0.064618056,-0.566702116,1.629230404,4.438027,0.7223144,-1.7273984,-663.6266771,-4.690371213,-1.968327749,0.94937864,-0.064490634
14001022,14000023,1402,18,-1,Caucasian,5,4,-0.067699152,-0.070761239,-1.215380349,2014,Caucasian,Asian,-1,1.051528707,-1018.985738,-0.060924246,-0.566702116,1.629230404,4.438027,0.7223144,-1.7273984,-663.6266771,-4.690371213,-1.968327749,0.94937864,-0.064490634
14001022,14000024,1402,18,-1,Caucasian,3,5,-0.068929455,-0.070761239,-1.215380349,2014,Caucasian,Caucasian,1,2.629244079,-923.7998881,-0.063708923,-0.566702116,1.629230404,4.438027,0.7223144,-1.7273984,-663.6266771,-4.690371213,-1.968327749,0.94937864,-0.064490634
14001023,14000022,1402,20.25,-1,Caucasian,2,4,-0.123838075,-0.046978876,-0.728469313,2014,Caucasian,Caucasian,1,2.596892753,-1104.131185,-0.123826086,-0.276498098,-0.415921436,9.869004,2.1726139,-10.690716,-774.1173879,-3.511169487,-1.77513053,-0.901250296,-0.083051351
14001023,14000023,1402,20.25,-1,Caucasian,3,4,-0.089610964,-0.046978876,-0.728469313,2014,Caucasian,Asian,-1,1.051528707,-1072.820162,-0.079773227,-0.276498098,-0.415921436,9.869004,2.1726139,-10.690716,-774.1173879,-3.511169487,-1.77513053,-0.901250296,-0.083051351
14001023,14000024,1402,20.25,-1,Caucasian,2,5,-0.115570133,-0.046978876,-0.728469313,2014,Caucasian,Caucasian,1,2.629244079,-1060.250952,-0.104237263,-0.276498098,-0.415921436,9.869004,2.1726139,-10.690716,-774.1173879,-3.511169487,-1.77513053,-0.901250296,-0.083051351
14001024,14000022,1402,NA,-1,Caucasian,4,5,-0.121502798,-0.063713739,-2.745544742,2014,Caucasian,Caucasian,1,2.596892753,-1136.983818,-0.126564423,-2.302877603,-2.35571222,9.959505,-0.13285497,6.4782248,-765.5975606,-4.021719433,-2.915234452,-2.269673597,-0.053316657
14001024,14000023,1402,NA,-1,Caucasian,4,4,-0.090387309,-0.063713739,-2.745544742,2014,Caucasian,Asian,-1,1.051528707,-1074.208314,-0.083190742,-2.302877603,-2.35571222,9.959505,-0.13285497,6.4782248,-765.5975606,-4.021719433,-2.915234452,-2.269673597,-0.053316657
14001024,14000024,1402,NA,-1,Caucasian,3,6,-0.113728028,-0.063713739,-2.745544742,2014,Caucasian,Caucasian,1,2.629244079,-1021.289078,-0.101024858,-2.302877603,-2.35571222,9.959505,-0.13285497,6.4782248,-765.5975606,-4.021719433,-2.915234452,-2.269673597,-0.053316657
14001031,14000031,1403,20.16667,-1,Caucasian,4,6,-0.068353238,-0.070827291,-0.444543958,2014,Caucasian,Caucasian,1,0.708332651,-794.8140063,-0.068515373,-0.838815247,0.971692448,-0.44126093,-2.7930212,7.884578,-633.5681836,-2.370617404,-1.387965411,0.827147732,-0.051231015
14001031,14000032,1403,20.16667,-1,Caucasian,5,5,-0.059599464,-0.070827291,-0.444543958,2014,Caucasian,Asian,-1,2.493776158,-890.095148,-0.050529391,-0.838815247,0.971692448,-0.44126093,-2.7930212,7.884578,-633.5681836,-2.370617404,-1.387965411,0.827147732,-0.051231015
14001031,14000033,1403,20.16667,-1,Caucasian,4,4,-0.085757448,-0.070827291,-0.444543958,2014,Caucasian,Asian,-1,1.235461427,-954.1983894,-0.05123616,-0.838815247,0.971692448,-0.44126093,-2.7930212,7.884578,-633.5681836,-2.370617404,-1.387965411,0.827147732,-0.051231015
14001031,14000035,1403,20.16667,-1,Caucasian,4,6,-0.081204552,-0.070827291,-0.444543958,2014,Caucasian,Asian,-1,0.726806146,-1000.397623,-0.074070588,-0.838815247,0.971692448,-0.44126093,-2.7930212,7.884578,-633.5681836,-2.370617404,-1.387965411,0.827147732,-0.051231015
14001032,14000031,1403,17.66667,-1,Australian/Caucasian,6,6,-0.096771831,-0.085853141,-1.213619301,2014,Caucasian,Caucasian,1,0.708332651,-880.9289864,-0.094097845,-0.370839756,-1.100724816,6.149792,-0.03499939,-0.2222996,-619.7314267,-3.590371249,-0.644515957,-1.116328766,-0.027925024
14001032,14000032,1403,17.66667,-1,Australian/Caucasian,5,5,-0.080518075,-0.085853141,-1.213619301,2014,Caucasian,Asian,-1,2.493776158,-791.5246776,-0.07445872,-0.370839756,-1.100724816,6.149792,-0.03499939,-0.2222996,-619.7314267,-3.590371249,-0.644515957,-1.116328766,-0.027925024
14001032,14000033,1403,17.66667,-1,Australian/Caucasian,6,5,-0.10593503,-0.085853141,-1.213619301,2014,Caucasian,Asian,-1,1.235461427,-695.5214183,-0.05870911,-0.370839756,-1.100724816,6.149792,-0.03499939,-0.2222996,-619.7314267,-3.590371249,-0.644515957,-1.116328766,-0.027925024
14001032,14000035,1403,17.66667,-1,Australian/Caucasian,5,5,-0.087967867,-0.085853141,-1.213619301,2014,Caucasian,Asian,-1,0.726806146,-965.0445314,-0.07638386,-0.370839756,-1.100724816,6.149792,-0.03499939,-0.2222996,-619.7314267,-3.590371249,-0.644515957,-1.116328766,-0.027925024
14001033,14000031,1403,18.41667,-1,Caucasian:Greek,5,6,-0.075223273,-0.074379894,-0.463715732,2014,Caucasian,Caucasian,1,0.708332651,-1043.578067,-0.073616611,0.189686707,0.073730854,3.6900566,-0.16113205,-1.9303061,-710.3849285,-5.170081709,-2.488990611,0.825791236,-0.036513512
14001033,14000032,1403,18.41667,-1,Caucasian:Greek,7,6,-0.054816479,-0.074379894,-0.463715732,2014,Caucasian,Asian,-1,2.493776158,-951.7939217,-0.057188515,0.189686707,0.073730854,3.6900566,-0.16113205,-1.9303061,-710.3849285,-5.170081709,-2.488990611,0.825791236,-0.036513512
14001033,14000033,1403,18.41667,-1,Caucasian:Greek,6,6,-0.084562965,-0.074379894,-0.463715732,2014,Caucasian,Asian,-1,1.235461427,-961.2616232,-0.036475466,0.189686707,0.073730854,3.6900566,-0.16113205,-1.9303061,-710.3849285,-5.170081709,-2.488990611,0.825791236,-0.036513512
14001033,14000035,1403,18.41667,-1,Caucasian:Greek,5,5,-0.060946225,-0.074379894,-0.463715732,2014,Caucasian,Asian,-1,0.726806146,-950.3313008,-0.054821765,0.189686707,0.073730854,3.6900566,-0.16113205,-1.9303061,-710.3849285,-5.170081709,-2.488990611,0.825791236,-0.036513512
14001034,14000031,1403,18.33333,-1,Indian/Australian,3,6,-0.096010553,-0.073301522,-0.586310348,2014,Asian,Caucasian,-1,0.708332651,-807.207652,-0.086265341,-1.425661193,-0.372372267,3.9398067,-3.3067362,4.1081343,-535.5192535,-3.497191743,-0.044056751,-0.066407441,-0.04481938
14001034,14000032,1403,18.33333,-1,Indian/Australian,5,5,-0.065049394,-0.073301522,-0.586310348,2014,Asian,Asian,1,2.493776158,-708.8910719,-0.076524592,-1.425661193,-0.372372267,3.9398067,-3.3067362,4.1081343,-535.5192535,-3.497191743,-0.044056751,-0.066407441,-0.04481938
14001034,14000033,1403,18.33333,-1,Indian/Australian,6,6,-0.070069434,-0.073301522,-0.586310348,2014,Asian,Asian,1,1.235461427,-783.8490956,-0.059168675,-1.425661193,-0.372372267,3.9398067,-3.3067362,4.1081343,-535.5192535,-3.497191743,-0.044056751,-0.066407441,-0.04481938
14001034,14000035,1403,18.33333,-1,Indian/Australian,5,5,-0.065621205,-0.073301522,-0.586310348,2014,Asian,Asian,1,0.726806146,-640.2304605,-0.066474448,-1.425661193,-0.372372267,3.9398067,-3.3067362,4.1081343,-535.5192535,-3.497191743,-0.044056751,-0.066407441,-0.04481938
14001035,14000031,1403,18.75,-1,Caucasian,6,6,-0.110610226,-0.072283762,-1.167108313,2014,Caucasian,Caucasian,1,0.708332651,-764.4080365,-0.100806219,-1.447755703,-0.835376697,4.232298,-1.4733672,3.0938401,-491.3950811,-2.172508608,-0.919025846,-0.436338814,-0.04598419
14001035,14000032,1403,18.75,-1,Caucasian,6,5,-0.0844017,-0.072283762,-1.167108313,2014,Caucasian,Asian,-1,2.493776158,-726.0550532,-0.087723575,-1.447755703,-0.835376697,4.232298,-1.4733672,3.0938401,-491.3950811,-2.172508608,-0.919025846,-0.436338814,-0.04598419
14001035,14000033,1403,18.75,-1,Caucasian,3,4,-0.092455471,-0.072283762,-1.167108313,2014,Caucasian,Asian,-1,1.235461427,-798.8900523,-0.074582149,-1.447755703,-0.835376697,4.232298,-1.4733672,3.0938401,-491.3950811,-2.172508608,-0.919025846,-0.436338814,-0.04598419
14001035,14000035,1403,18.75,-1,Caucasian,6,5,-0.067075179,-0.072283762,-1.167108313,2014,Caucasian,Asian,-1,0.726806146,-910.2571461,-0.07295522,-1.447755703,-0.835376697,4.232298,-1.4733672,3.0938401,-491.3950811,-2.172508608,-0.919025846,-0.436338814,-0.04598419
14001041,14000041,1404,25.66667,-1,Caucasian,5,6,-0.082098417,-0.069323622,-0.356977437,2014,Caucasian,Asian,-1,0.310828485,-944.4590511,-0.075704323,0.171015198,-0.015166149,7.9376783,-1.8139443,-1.2669189,-601.7682538,-3.393758724,-1.643418158,0.252234637,-0.056230068
14001041,14000042,1404,25.66667,-1,Caucasian,2,5,-0.085966417,-0.069323622,-0.356977437,2014,Caucasian,Caucasian,1,0.284636314,-844.8972088,-0.088904226,0.171015198,-0.015166149,7.9376783,-1.8139443,-1.2669189,-601.7682538,-3.393758724,-1.643418158,0.252234637,-0.056230068
14001041,14000043,1404,25.66667,-1,Caucasian,4,6,-0.061209671,-0.069323622,-0.356977437,2014,Caucasian,Caucasian,1,0.931116914,-821.6100144,-0.054995291,0.171015198,-0.015166149,7.9376783,-1.8139443,-1.2669189,-601.7682538,-3.393758724,-1.643418158,0.252234637,-0.056230068
14001041,14000044,1404,25.66667,-1,Caucasian,5,6,-0.069576758,-0.069323622,-0.356977437,2014,Caucasian,Caucasian,1,1.441105348,-875.1443916,-0.0704069,0.171015198,-0.015166149,7.9376783,-1.8139443,-1.2669189,-601.7682538,-3.393758724,-1.643418158,0.252234637,-0.056230068
14001041,14000045,1404,25.66667,-1,Caucasian,5,7,-0.101350619,-0.069323622,-0.356977437,2014,Caucasian,Caucasian,1,1.528556177,-1041.379847,-0.087634014,0.171015198,-0.015166149,7.9376783,-1.8139443,-1.2669189,-601.7682538,-3.393758724,-1.643418158,0.252234637,-0.056230068
14001042,14000041,1404,18,-1,Caucasian,4,4,-0.112813625,-0.028566949,-0.830313175,2014,Caucasian,Asian,-1,0.310828485,-843.493644,-0.090079091,-2.894555759,-1.472024295,10.058136,-2.2067275,15.383781,-584.9556812,-3.622780855,-1.75411196,-1.003867655,-0.089005233
14001042,14000042,1404,18,-1,Caucasian,3,3,-0.114630694,-0.028566949,-0.830313175,2014,Caucasian,Caucasian,1,0.284636314,-834.8114225,-0.10886098,-2.894555759,-1.472024295,10.058136,-2.2067275,15.383781,-584.9556812,-3.622780855,-1.75411196,-1.003867655,-0.089005233
14001042,14000043,1404,18,-1,Caucasian,4,5,-0.105830455,-0.028566949,-0.830313175,2014,Caucasian,Caucasian,1,0.931116914,-963.1002246,-0.111216499,-2.894555759,-1.472024295,10.058136,-2.2067275,15.383781,-584.9556812,-3.622780855,-1.75411196,-1.003867655,-0.089005233
14001042,14000044,1404,18,-1,Caucasian,4,4,-0.126001526,-0.028566949,-0.830313175,2014,Caucasian,Caucasian,1,1.441105348,-813.9203416,-0.125240189,-2.894555759,-1.472024295,10.058136,-2.2067275,15.383781,-584.9556812,-3.622780855,-1.75411196,-1.003867655,-0.089005233
14001042,14000045,1404,18,-1,Caucasian,4,5,-0.121771758,-0.028566949,-0.830313175,2014,Caucasian,Caucasian,1,1.528556177,-836.5082805,-0.098500294,-2.894555759,-1.472024295,10.058136,-2.2067275,15.383781,-584.9556812,-3.622780855,-1.75411196,-1.003867655,-0.089005233
14001043,14000041,1404,17.75,-1,Caucasian,5,6,-0.085416799,-0.089550976,-0.662162355,2014,Caucasian,Asian,-1,0.310828485,-784.1308891,-0.044295949,-1.282227372,-1.75713235,10.379102,-1.3678762,1.9476993,-450.1121195,-4.104097073,-1.37505206,-1.113268906,-0.032917577
14001043,14000042,1404,17.75,-1,Caucasian,5,5,-0.07829906,-0.089550976,-0.662162355,2014,Caucasian,Caucasian,1,0.284636314,-647.759723,-0.083661135,-1.282227372,-1.75713235,10.379102,-1.3678762,1.9476993,-450.1121195,-4.104097073,-1.37505206,-1.113268906,-0.032917577
14001043,14000043,1404,17.75,-1,Caucasian,5,5,-0.044212103,-0.089550976,-0.662162355,2014,Caucasian,Caucasian,1,0.931116914,-756.7084952,-0.059235897,-1.282227372,-1.75713235,10.379102,-1.3678762,1.9476993,-450.1121195,-4.104097073,-1.37505206,-1.113268906,-0.032917577
14001043,14000044,1404,17.75,-1,Caucasian,6,NA,-0.071639873,-0.089550976,-0.662162355,2014,Caucasian,Caucasian,1,1.441105348,-769.7835982,-0.083384238,-1.282227372,-1.75713235,10.379102,-1.3678762,1.9476993,-450.1121195,-4.104097073,-1.37505206,-1.113268906,-0.032917577
14001043,14000045,1404,17.75,-1,Caucasian,6,5,-0.100205788,-0.089550976,-0.662162355,2014,Caucasian,Caucasian,1,1.528556177,-931.419756,-0.088621543,-1.282227372,-1.75713235,10.379102,-1.3678762,1.9476993,-450.1121195,-4.104097073,-1.37505206,-1.113268906,-0.032917577
14001044,14000041,1404,17,-1,Caucasian,6,5,-0.077218533,-0.074338234,-1.169838257,2014,Caucasian,Asian,-1,0.310828485,-860.5269427,-0.057112789,-0.538196494,-0.782595282,7.1527543,-2.5361977,6.0075636,-609.1634574,-4.142869422,-1.974093153,-1.204659702,-0.049426784
14001044,14000042,1404,17,-1,Caucasian,3,5,-0.087933875,-0.074338234,-1.169838257,2014,Caucasian,Caucasian,1,0.284636314,-784.9699601,-0.0825403,-0.538196494,-0.782595282,7.1527543,-2.5361977,6.0075636,-609.1634574,-4.142869422,-1.974093153,-1.204659702,-0.049426784
14001044,14000043,1404,17,-1,Caucasian,6,6,-0.066892644,-0.074338234,-1.169838257,2014,Caucasian,Caucasian,1,0.931116914,-937.0493778,-0.062861515,-0.538196494,-0.782595282,7.1527543,-2.5361977,6.0075636,-609.1634574,-4.142869422,-1.974093153,-1.204659702,-0.049426784
14001044,14000044,1404,17,-1,Caucasian,6,5,-0.087990935,-0.074338234,-1.169838257,2014,Caucasian,Caucasian,1,1.441105348,-831.7074079,-0.084067618,-0.538196494,-0.782595282,7.1527543,-2.5361977,6.0075636,-609.1634574,-4.142869422,-1.974093153,-1.204659702,-0.049426784
14001044,14000045,1404,17,-1,Caucasian,5,7,-0.100604832,-0.074338234,-1.169838257,2014,Caucasian,Caucasian,1,1.528556177,-935.7945862,-0.080646617,-0.538196494,-0.782595282,7.1527543,-2.5361977,6.0075636,-609.1634574,-4.142869422,-1.974093153,-1.204659702,-0.049426784
14001045,14000041,1404,17.5,-1,Caucasian,5,6,-0.072480776,-0.068759115,-0.896632226,2014,Caucasian,Asian,-1,0.310828485,-816.4165841,-0.041424911,-3.066563625,-2.614019068,13.689146,-3.554961,4.3761725,-532.1849858,-3.536182738,-1.217878407,-3.175326606,-0.045818462
14001045,14000042,1404,17.5,-1,Caucasian,6,6,-0.110796536,-0.068759115,-0.896632226,2014,Caucasian,Caucasian,1,0.284636314,-708.2709946,-0.094338814,-3.066563625,-2.614019068,13.689146,-3.554961,4.3761725,-532.1849858,-3.536182738,-1.217878407,-3.175326606,-0.045818462
